seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr13	47127503	47127562	60	*	X10960	23143	47127296	47327175	199880	+	0	inside	206	LRCH1
chr13	47371243	47371362	120	*	X10963	2098	47345391	47371367	25977	-	0	inside	4	ESD
chr13	48807156	48807290	135	*	X10967	9445	48807274	48836232	28959	+	0	overlapStart	0	ITM2B
chr13	48878382	48878441	60	*	X10968	100862704	48870649	48877797	7149	-	584	upstream	584	RB1-DT
chr13	50017733	50017867	135	*	X10974	83852	50018429	50069139	50711	+	561	upstream	561	SETDB2
chr13	50160110	50160229	120	*	X10977	55213	50106082	50159719	53638	-	390	upstream	390	RCBTB1
chr13	50366689	50366958	270	*	X10979	3839	50273443	50367057	93615	-	0	inside	98	KPNA3
chr13	50570388	50570507	120	*	X10981	10206	50571143	50592603	21461	+	635	upstream	635	TRIM13
chr13	50570738	50570872	135	*	X10982	10206	50571143	50592603	21461	+	270	upstream	270	TRIM13
chr13	50570738	50570872	135	*	X10982	100500908	50570551	50570637	87	-	100	upstream	100	MIR3613
chr13	50571305	50571484	180	*	X10983	10206	50571143	50592603	21461	+	0	inside	161	TRIM13
chr13	50571305	50571484	180	*	X10983	100500908	50570551	50570637	87	-	667	upstream	667	MIR3613
chr13	50655660	50655809	150	*	X10984	10301	50656414	51102670	446257	+	604	upstream	604	DLEU1
chr13	50656095	50656289	195	*	X10985	10301	50656414	51102670	446257	+	124	upstream	124	DLEU1
chr13	50699501	50699635	135	*	X10987	8847	50556688	50699677	142990	-	0	inside	41	DLEU2
chr13	50699666	50699800	135	*	X10988	8847	50556688	50699677	142990	-	0	overlapStart	0	DLEU2
chr13	52027454	52027660	207	*	X10996	26512	51935701	52027275	91575	-	178	upstream	178	INTS6
chr13	52027751	52027810	60	*	X10997	26512	51935701	52027275	91575	-	475	upstream	475	INTS6
chr13	52158490	52158579	90	*	X10999	115825	52158484	52336171	177688	+	0	inside	5	WDFY2
chr13	52378187	52378336	150	*	X11001	79758	52342129	52378298	36170	-	0	overlapStart	0	DHRS12
chr13	52586231	52586335	105	*	X11003	440138	52586523	52591849	5327	+	187	upstream	187	ALG11
chr13	52586231	52586335	105	*	X11003	9724	52586523	52607736	21214	+	187	upstream	187	UTP14C
chr13	52586231	52586335	105	*	X11003	540	52506806	52585630	78825	-	600	upstream	600	ATP7B
chr13	53029772	53029891	120	*	X11007	26586	53029495	53050763	21269	+	0	inside	276	CKAP2
chr13	58205049	58205065	17	*	X11009	27253	58205789	58303065	97277	+	723	upstream	723	PCDH17
chr13	72440876	72441064	189	*	X11015	1602	72012098	72441330	429233	-	0	inside	265	DACH1
chr13	72441161	72441280	120	*	X11016	1602	72012098	72441330	429233	-	0	inside	49	DACH1
chr13	72441551	72441670	120	*	X11017	1602	72012098	72441330	429233	-	220	upstream	220	DACH1
chr13	73301250	73301459	210	*	X11018	79866	73302042	73330328	28287	+	582	upstream	582	BORA
chr13	74708280	74708444	165	*	X11022	11278	74260149	74708394	448246	-	0	overlapStart	0	KLF12
chr13	74708523	74708570	48	*	X11023	11278	74260149	74708394	448246	-	128	upstream	128	KLF12
chr13	74708684	74708717	34	*	X11024	11278	74260149	74708394	448246	-	289	upstream	289	KLF12
chr13	74709690	74709809	120	*	X11025	11278	74260149	74708394	448246	-	1295	upstream	1295	KLF12
chr13	76056320	76056424	105	*	X11028	9882	75858809	76056250	197442	-	69	upstream	69	TBC1D4
chr13	77460669	77460908	240	*	X11032	115207	77454304	77460540	6237	-	128	upstream	128	KCTD12
chr13	77601342	77601446	105	*	X11036	26224	77579389	77601331	21943	-	10	upstream	10	FBXL3
chr13	77901010	77901174	165	*	X11037	23077	77618792	77901177	282386	-	0	inside	2	MYCBP2
chr13	78271584	78271638	55	*	X11039	122060	78271989	78338377	66389	+	350	upstream	350	SLAIN1
chr13	78493001	78493105	105	*	X11040	100874222	78493824	79191460	697637	+	718	upstream	718	OBI1-AS1
chr13	79177371	79177505	135	*	X11043	5457	79173230	79177695	4466	-	0	inside	189	POU4F1
chr13	79980029	79980163	135	*	X11046	100505538	79980444	79998468	18025	+	280	upstream	280	RBM26-AS1
chr13	79980029	79980163	135	*	X11046	64062	79894100	79979923	85824	-	105	upstream	105	RBM26
chr13	80055224	80055343	120	*	X11047	54602	80055259	80130212	74954	+	0	overlapStart	0	NDFIP2
chr13	80055224	80055343	120	*	X11047	100874208	80051499	80055366	3868	-	0	inside	22	NDFIP2-AS1
chr13	80056079	80056198	120	*	X11048	100874208	80051499	80055366	3868	-	712	upstream	712	NDFIP2-AS1
chr13	80915290	80915424	135	*	X11052	10253	80910112	80915086	4975	-	203	upstream	203	SPRY2
chr13	80915920	80916039	120	*	X11053	10253	80910112	80915086	4975	-	833	upstream	833	SPRY2
chr13	80916325	80916348	24	*	X11054	10253	80910112	80915086	4975	-	1238	upstream	1238	SPRY2
chr13	80916405	80916444	40	*	X11055	10253	80910112	80915086	4975	-	1318	upstream	1318	SPRY2
chr13	88323788	88323907	120	*	X11058	26050	88324870	88331870	7001	+	962	upstream	962	SLITRK5
chr13	88323788	88323907	120	*	X11058	642345	88096242	88323218	226977	-	569	upstream	569	MIR4500HG
chr13	88324467	88324807	341	*	X11059	26050	88324870	88331870	7001	+	62	upstream	62	SLITRK5
chr13	88324467	88324807	341	*	X11059	642345	88096242	88323218	226977	-	1248	upstream	1248	MIR4500HG
chr13	88325202	88325336	135	*	X11060	642345	88096242	88323218	226977	-	1983	upstream	1983	MIR4500HG
chr13	92001037	92001351	315	*	X11066	406980	92002859	92003645	787	+	1507	upstream	1507	MIR19B1
chr13	92050936	92050941	6	*	X11068	2262	92050935	93519487	1468553	+	0	inside	0	GPC5
chr13	95364813	95364962	150	*	X11071	11166	95361879	95364389	2511	-	423	upstream	423	SOX21
chr13	95365736	95365870	135	*	X11072	11166	95361879	95364389	2511	-	1346	upstream	1346	SOX21
chr13	95953559	95953663	105	*	X11075	10257	95672083	95953687	281605	-	0	inside	23	ABCC4
chr13	96187805	96187909	105	*	X11076	100874194	96131698	96186164	54467	-	1640	upstream	1640	CLDN10-AS1
chr13	96296827	96296931	105	*	X11078	22873	96230456	96296960	66505	-	0	inside	28	DZIP1
chr13	96328682	96328786	105	*	X11079	5611	96329393	96447243	117851	+	606	upstream	606	DNAJC3
chr13	97646459	97646683	225	*	X11081	27199	97637973	97646604	8632	-	0	overlapStart	0	OXGR1
chr13	98085629	98085804	176	*	X11084	5911	98086475	98120252	33778	+	670	upstream	670	RAP2A
chr13	98086402	98086498	97	*	X11085	5911	98086475	98120252	33778	+	0	overlapStart	0	RAP2A
chr13	98086589	98086708	120	*	X11086	5911	98086475	98120252	33778	+	0	inside	113	RAP2A
chr13	98794714	98794863	150	*	X11093	10160	98794816	99102023	307208	+	0	overlapStart	0	FARP1
chr13	99853337	99853426	90	*	X11104	100289373	99848628	99853011	4384	-	325	upstream	325	UBAC2-AS1
chr13	100258801	100258870	70	*	X11109	171425	100258919	100549388	290470	+	48	upstream	48	CLYBL
chr13	100258906	100259010	105	*	X11110	171425	100258919	100549388	290470	+	0	overlapStart	0	CLYBL
chr13	100632262	100632396	135	*	X11117	7546	100634026	100639019	4994	+	1629	upstream	1629	ZIC2
chr13	100632922	100632922	1	*	X11118	7546	100634026	100639019	4994	+	1103	upstream	1103	ZIC2
chr13	100633022	100633131	110	*	X11119	7546	100634026	100639019	4994	+	894	upstream	894	ZIC2
chr13	100633270	100633404	135	*	X11120	7546	100634026	100639019	4994	+	621	upstream	621	ZIC2
chr13	100633840	100634079	240	*	X11121	7546	100634026	100639019	4994	+	0	overlapStart	0	ZIC2
chr13	101327788	101327907	120	*	X11124	84899	101256090	101327103	71014	-	684	upstream	684	TMTC4
chr13	102069379	102069483	105	*	X11127	259232	101706130	102068843	362714	-	535	upstream	535	NALCN
chr13	107187616	107187720	105	*	X11138	1948	107142079	107187388	45310	-	227	upstream	227	EFNB2
chr13	107222298	107222417	120	*	X11142	55082	107195662	107220514	24853	-	1783	upstream	1783	ARGLU1
chr13	108519324	108519488	165	*	X11147	728215	107820879	108519460	698582	-	0	overlapStart	0	FAM155A
chr13	108519564	108519608	45	*	X11148	728215	107820879	108519460	698582	-	103	upstream	103	FAM155A
chr13	108519660	108519668	9	*	X11149	728215	107820879	108519460	698582	-	199	upstream	199	FAM155A
chr13	108871332	108871451	120	*	X11150	3981	108859792	108870716	10925	-	615	upstream	615	LIG4
chr13	110439349	110439603	255	*	X11160	8660	110406184	110438914	32731	-	434	upstream	434	IRS2
chr13	110439861	110439965	105	*	X11161	8660	110406184	110438914	32731	-	946	upstream	946	IRS2
chr13	110959977	110960141	165	*	X11164	1282	110801310	110959496	158187	-	480	upstream	480	COL4A1
chr13	110960892	110960996	105	*	X11165	1282	110801310	110959496	158187	-	1395	upstream	1395	COL4A1
chr13	110961282	110961311	30	*	X11166	1282	110801310	110959496	158187	-	1785	upstream	1785	COL4A1
chr13	111214086	111214190	105	*	X11170	55647	111175413	111214071	38659	-	14	upstream	14	RAB20
chr13	111267426	111267545	120	*	X11172	55739	111267807	111292342	24536	+	261	upstream	261	NAXD
chr13	111364838	111365047	210	*	X11179	3621	111364970	111373421	8452	+	0	overlapStart	0	ING1
chr13	111365070	111365144	75	*	X11180	3621	111364970	111373421	8452	+	0	inside	99	ING1
chr13	111366420	111366569	150	*	X11182	79587	111293757	111365950	72194	-	469	upstream	469	CARS2
chr13	111366630	111366719	90	*	X11183	79587	111293757	111365950	72194	-	679	upstream	679	CARS2
chr13	111366885	111367094	210	*	X11184	79587	111293757	111365950	72194	-	934	upstream	934	CARS2
chr13	111367175	111367234	60	*	X11185	79587	111293757	111365950	72194	-	1224	upstream	1224	CARS2
chr13	111367320	111367439	120	*	X11186	79587	111293757	111365950	72194	-	1369	upstream	1369	CARS2
chr13	111522341	111522385	45	*	X11189	283487	111516334	111522655	6322	-	0	inside	269	PRECSIT
chr13	111567507	111567671	165	*	X11193	55608	111530887	111567416	36530	-	90	upstream	90	ANKRD10
chr13	111567687	111568136	450	*	X11194	55608	111530887	111567416	36530	-	270	upstream	270	ANKRD10
chr13	111767383	111767411	29	*	X11197	8874	111767624	111958081	190458	+	212	upstream	212	ARHGEF7
chr13	113623401	113623505	105	*	X11215	100289410	113621798	113622952	1155	-	448	upstream	448	MCF2L-AS1
chr13	113863337	113863441	105	*	X11220	8451	113863086	113919392	56307	+	0	inside	250	CUL4A
chr13	113863337	113863441	105	*	X11220	55795	113831853	113863029	31177	-	307	upstream	307	PCID2
chr13	113863802	113863996	195	*	X11221	55795	113831853	113863029	31177	-	772	upstream	772	PCID2
chr13	114018459	114018470	12	*	X11225	79774	113978505	114018463	39959	-	0	overlapStart	0	GRTP1
chr13	114019000	114019060	61	*	X11226	79774	113978505	114018463	39959	-	536	upstream	536	GRTP1
chr13	114144426	114144515	90	*	X11234	55002	114145308	114204544	59237	+	792	upstream	792	TMCO3
chr13	114144606	114144740	135	*	X11235	55002	114145308	114204544	59237	+	567	upstream	567	TMCO3
chr13	114144606	114144740	135	*	X11235	55208	114110134	114145023	34890	-	0	inside	282	DCUN1D2
chr13	114145584	114145853	270	*	X11236	55002	114145308	114204544	59237	+	0	inside	275	TMCO3
chr13	114145584	114145853	270	*	X11236	55208	114110134	114145023	34890	-	560	upstream	560	DCUN1D2
chr13	114237758	114238017	260	*	X11240	7027	114239003	114295788	56786	+	985	upstream	985	TFDP1
chr13	114238418	114238477	60	*	X11241	7027	114239003	114295788	56786	+	525	upstream	525	TFDP1
chr13	114238508	114238642	135	*	X11242	7027	114239003	114295788	56786	+	360	upstream	360	TFDP1
chr13	114462143	114462292	150	*	X11247	348013	114462216	114514899	52684	+	0	overlapStart	0	TMEM255B
chr13	114565818	114565892	75	*	X11251	100506394	114567150	114569805	2656	+	1257	upstream	1257	GAS6-DT
chr13	114565980	114566069	90	*	X11252	100506394	114567150	114569805	2656	+	1080	upstream	1080	GAS6-DT
chr13	114566448	114566507	60	*	X11253	100506394	114567150	114569805	2656	+	642	upstream	642	GAS6-DT
chr13	114898426	114898551	126	*	X11269	22821	114747194	114898095	150902	-	330	upstream	330	RASA3
chr13	115000349	115000573	225	*	X11272	8881	115000362	115038150	37789	+	0	overlapStart	0	CDC16
chr13	115000649	115000813	165	*	X11273	8881	115000362	115038150	37789	+	0	inside	286	CDC16
chr13	115047326	115047369	44	*	X11274	65110	115047059	115071291	24233	+	0	inside	266	UPF3A
chr14	20811053	20811127	75	*	X11277	10038	20811773	20826063	14291	+	645	upstream	645	PARP2
chr14	20929469	20929603	135	*	X11278	90809	20926012	20929637	3626	-	0	inside	33	PIP4P1
chr14	21150727	21150765	39	*	X11282	283	21152336	21162345	10010	+	1570	upstream	1570	ANG
chr14	21150727	21150765	39	*	X11282	6038	21152336	21168758	16423	+	1570	upstream	1570	RNASE4
chr14	21150799	21150846	48	*	X11283	283	21152336	21162345	10010	+	1489	upstream	1489	ANG
chr14	21150799	21150846	48	*	X11283	6038	21152336	21168758	16423	+	1489	upstream	1489	RNASE4
chr14	21150982	21151131	150	*	X11284	283	21152336	21162345	10010	+	1204	upstream	1204	ANG
chr14	21150982	21151131	150	*	X11284	6038	21152336	21168758	16423	+	1204	upstream	1204	RNASE4
chr14	21457826	21457885	60	*	X11285	64745	21457965	21465194	7230	+	79	upstream	79	METTL17
chr14	21537335	21537436	102	*	X11289	55701	21538527	21558036	19510	+	1090	upstream	1090	ARHGEF40
chr14	21538320	21538849	530	*	X11290	55701	21538527	21558036	19510	+	0	overlapStart	0	ARHGEF40
chr14	21538320	21538849	530	*	X11290	57447	21484922	21539031	54110	-	0	inside	181	NDRG2
chr14	21539550	21539669	120	*	X11291	57447	21484922	21539031	54110	-	518	upstream	518	NDRG2
chr14	21539675	21539809	135	*	X11292	57447	21484922	21539031	54110	-	643	upstream	643	NDRG2
chr14	21539840	21539944	105	*	X11293	57447	21484922	21539031	54110	-	808	upstream	808	NDRG2
chr14	21565888	21566082	195	*	X11294	643382	21567096	21571883	4788	+	1013	upstream	1013	TMEM253
chr14	21566123	21566254	132	*	X11295	643382	21567096	21571883	4788	+	841	upstream	841	TMEM253
chr14	21566626	21566647	22	*	X11296	643382	21567096	21571883	4788	+	448	upstream	448	TMEM253
chr14	21566736	21566962	227	*	X11297	643382	21567096	21571883	4788	+	133	upstream	133	TMEM253
chr14	21737582	21737641	60	*	X11301	3183	21677296	21737638	60343	-	0	overlapStart	0	HNRNPC
chr14	21852846	21852965	120	*	X11303	11198	21819631	21852425	32795	-	420	upstream	420	SUPT16H
chr14	21905155	21905319	165	*	X11305	57680	21853353	21905457	52105	-	0	inside	137	CHD8
chr14	21944769	21944933	165	*	X11306	9878	21945335	21967319	21985	+	401	upstream	401	TOX4
chr14	21944769	21944933	165	*	X11306	84932	21927179	21945132	17954	-	0	inside	198	RAB2B
chr14	21945764	21945883	120	*	X11307	84932	21927179	21945132	17954	-	631	upstream	631	RAB2B
chr14	21980273	21980377	105	*	X11308	56339	21966282	21979457	13176	-	815	upstream	815	METTL3
chr14	23058672	23058761	90	*	X11316	1603	23033807	23058143	24337	-	528	upstream	528	DAD1
chr14	23339743	23339862	120	*	X11320	26020	23340960	23349586	8627	+	1097	upstream	1097	LRP10
chr14	23340544	23340663	120	*	X11321	26020	23340960	23349586	8627	+	296	upstream	296	LRP10
chr14	23340934	23341053	120	*	X11322	26020	23340960	23349586	8627	+	0	overlapStart	0	LRP10
chr14	23341258	23341392	135	*	X11323	26020	23340960	23349586	8627	+	0	inside	297	LRP10
chr14	23352445	23352468	24	*	X11326	161253	23352432	23356889	4458	+	0	inside	12	REM2
chr14	23400220	23400279	60	*	X11332	10419	23389733	23398661	8929	-	1558	upstream	1558	PRMT5
chr14	23427030	23427164	135	*	X11333	54930	23415437	23426357	10921	-	672	upstream	672	HAUS4
chr14	23427030	23427164	135	*	X11333	100616424	23426159	23426238	80	-	791	upstream	791	MIR4707
chr14	23452049	23452153	105	*	X11334	84962	23440410	23451848	11439	-	200	upstream	200	AJUBA
chr14	23479327	23479536	210	*	X11336	60686	23456110	23479360	23251	-	0	overlapStart	0	C14orf93
chr14	23479942	23479983	42	*	X11337	60686	23456110	23479360	23251	-	581	upstream	581	C14orf93
chr14	23526337	23526456	120	*	X11342	64403	23516270	23526747	10478	-	0	inside	290	CDH24
chr14	23563659	23563793	135	*	X11346	55017	23564683	23569665	4983	+	889	upstream	889	C14orf119
chr14	23563912	23564001	90	*	X11347	55017	23564683	23569665	4983	+	681	upstream	681	C14orf119
chr14	23770410	23770427	18	*	X11355	57594	23742844	23768747	25904	-	1662	upstream	1662	HOMEZ
chr14	23770472	23770529	58	*	X11356	57594	23742844	23768747	25904	-	1724	upstream	1724	HOMEZ
chr14	23771745	23771894	150	*	X11358	90673	23765130	23772057	6928	-	0	inside	162	PPP1R3E
chr14	23775750	23776034	285	*	X11359	100529063	23775971	23795394	19424	+	0	overlapStart	0	BCL2L2-PABPN1
chr14	23775750	23776034	285	*	X11359	599	23775971	23780968	4998	+	0	overlapStart	0	BCL2L2
chr14	23821705	23821914	210	*	X11366	51310	23815527	23822080	6554	-	0	inside	165	SLC22A17
chr14	23822185	23822289	105	*	X11367	51310	23815527	23822080	6554	-	104	upstream	104	SLC22A17
chr14	24020782	24020916	135	*	X11371	85446	23990064	24020858	30795	-	0	overlapStart	0	ZFHX2
chr14	24037493	24037627	135	*	X11375	8906	24028777	24037279	8503	-	213	upstream	213	AP1G2
chr14	24422870	24422989	120	*	X11376	10901	24422965	24475617	52653	+	0	overlapStart	0	DHRS4
chr14	24422870	24422989	120	*	X11376	317749	24422965	24518020	95056	+	0	overlapStart	0	DHRS4L2
chr14	24563282	24563326	45	*	X11381	5106	24563483	24573339	9857	+	156	upstream	156	PCK2
chr14	24563357	24563486	130	*	X11382	5106	24563483	24573339	9857	+	0	overlapStart	0	PCK2
chr14	24600452	24600490	39	*	X11384	161247	24600675	24602058	1384	+	184	upstream	184	FITM1
chr14	24600542	24600661	120	*	X11385	161247	24600675	24602058	1384	+	13	upstream	13	FITM1
chr14	24605141	24605371	231	*	X11387	5720	24605378	24608176	2799	+	6	upstream	6	PSME1
chr14	24615311	24615400	90	*	X11393	55072	24616096	24635774	19679	+	695	upstream	695	RNF31
chr14	24615782	24615901	120	*	X11394	55072	24616096	24635774	19679	+	194	upstream	194	RNF31
chr14	24615782	24615901	120	*	X11394	5721	24612574	24615855	3282	-	0	overlapStart	0	PSME2
chr14	24616196	24616600	405	*	X11395	55072	24616096	24635774	19679	+	0	inside	99	RNF31
chr14	24616196	24616600	405	*	X11395	5721	24612574	24615855	3282	-	340	upstream	340	PSME2
chr14	24616638	24616697	60	*	X11396	5721	24612574	24615855	3282	-	782	upstream	782	PSME2
chr14	24616781	24616855	75	*	X11397	5721	24612574	24615855	3282	-	925	upstream	925	PSME2
chr14	24700687	24700791	105	*	X11402	51292	24701648	24708447	6800	+	856	upstream	856	GMPR2
chr14	24701497	24701631	135	*	X11403	51292	24701648	24708447	6800	+	16	upstream	16	GMPR2
chr14	24701497	24701631	135	*	X11403	100528064	24682615	24701576	18962	-	0	overlapStart	0	NEDD8-MDP1
chr14	24701497	24701631	135	*	X11403	4738	24686057	24701576	15520	-	0	overlapStart	0	NEDD8
chr14	24702802	24702906	105	*	X11404	100528064	24682615	24701576	18962	-	1225	upstream	1225	NEDD8-MDP1
chr14	24702802	24702906	105	*	X11404	4738	24686057	24701576	15520	-	1225	upstream	1225	NEDD8
chr14	24732586	24732696	111	*	X11405	7051	24718320	24732416	14097	-	169	upstream	169	TGM1
chr14	24733807	24733856	50	*	X11406	7051	24718320	24732416	14097	-	1390	upstream	1390	TGM1
chr14	24769231	24769290	60	*	X11408	161424	24769098	24774374	5277	+	0	inside	132	NOP9
chr14	24769231	24769290	60	*	X11408	115817	24759804	24769039	9236	-	191	upstream	191	DHRS1
chr14	24769846	24769965	120	*	X11409	115817	24759804	24769039	9236	-	806	upstream	806	DHRS1
chr14	24835516	24835650	135	*	X11410	4776	24836145	24848810	12666	+	494	upstream	494	NFATC4
chr14	24835951	24836055	105	*	X11411	4776	24836145	24848810	12666	+	89	upstream	89	NFATC4
chr14	24836431	24836550	120	*	X11412	4776	24836145	24848810	12666	+	0	inside	285	NFATC4
chr14	24868075	24868080	6	*	X11413	57523	24867992	24888494	20503	+	0	inside	82	NYNRIN
chr14	24896401	24896501	101	*	X11416	23351	24898492	24910547	12056	+	1990	upstream	1990	KHNYN
chr14	24898062	24898196	135	*	X11417	23351	24898492	24910547	12056	+	295	upstream	295	KHNYN
chr14	24898730	24898834	105	*	X11418	23351	24898492	24910547	12056	+	0	inside	237	KHNYN
